parcel_id,hub_id,date,origin_zone,destination_zone,service_type,seller_type,parcel_size_band,parcel_weight_band,promised_delivery_days,actual_delivery_days,delivery_outcome,failure_reason,attempt_count,is_redelivery,was_late,customer_contact_made,priority_flag,peak_day_flag
P0010268,HUB_F_RIVER,2026-04-02,River,East,express,direct_seller,M,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010269,HUB_F_RIVER,2026-04-02,West,West,standard,direct_seller,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010270,HUB_F_RIVER,2026-04-02,West,North,express,small_business,S,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010271,HUB_F_RIVER,2026-04-02,North,Remote,standard,small_business,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010272,HUB_F_RIVER,2026-04-02,West,West,standard,small_business,L,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010273,HUB_F_RIVER,2026-04-02,South,River,express,direct_seller,S,0-1kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,FALSE
P0010274,HUB_F_RIVER,2026-04-02,West,West,standard,marketplace,L,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010275,HUB_F_RIVER,2026-04-02,North,South,economy,direct_seller,XS,10kg+,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010276,HUB_F_RIVER,2026-04-03,South,Metro,standard,small_business,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010277,HUB_F_RIVER,2026-04-03,North,East,standard,direct_seller,M,1-3kg,2,2,delivered_on_time,,3,TRUE,FALSE,TRUE,TRUE,FALSE
P0010278,HUB_F_RIVER,2026-04-03,West,West,standard,marketplace,L,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010279,HUB_F_RIVER,2026-04-03,North,South,standard,small_business,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,FALSE
P0010280,HUB_F_RIVER,2026-04-03,West,South,express,small_business,L,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,TRUE,TRUE,FALSE
P0010281,HUB_F_RIVER,2026-04-03,West,South,express,direct_seller,L,5-10kg,1,1,failed,customer not available,1,FALSE,FALSE,TRUE,TRUE,FALSE
P0010282,HUB_F_RIVER,2026-04-03,East,River,standard,direct_seller,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010283,HUB_F_RIVER,2026-04-03,North,Metro,standard,small_business,L,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010284,HUB_F_RIVER,2026-04-03,River,River,express,marketplace,S,0-1kg,1,1,delivered_on_time,,3,TRUE,FALSE,TRUE,TRUE,FALSE
P0010285,HUB_F_RIVER,2026-04-03,Metro,North,standard,direct_seller,XS,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010286,HUB_F_RIVER,2026-04-03,South,River,express,marketplace,M,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010287,HUB_F_RIVER,2026-04-03,South,West,express,marketplace,M,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010288,HUB_F_RIVER,2026-04-03,South,Remote,economy,direct_seller,L,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010289,HUB_F_RIVER,2026-04-03,West,Metro,express,direct_seller,XS,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010290,HUB_F_RIVER,2026-04-03,West,South,standard,direct_seller,XL,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010291,HUB_F_RIVER,2026-04-03,South,River,economy,small_business,M,3-5kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010292,HUB_F_RIVER,2026-04-03,East,Remote,economy,marketplace,L,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010293,HUB_F_RIVER,2026-04-03,Metro,Metro,economy,direct_seller,XS,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010294,HUB_F_RIVER,2026-04-03,South,Metro,economy,marketplace,L,5-10kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010295,HUB_F_RIVER,2026-04-03,Metro,Metro,economy,direct_seller,S,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010296,HUB_F_RIVER,2026-04-03,West,East,express,direct_seller,S,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010297,HUB_F_RIVER,2026-04-03,River,East,express,enterprise,S,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010298,HUB_F_RIVER,2026-04-03,West,North,standard,direct_seller,S,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010299,HUB_F_RIVER,2026-04-03,South,Remote,standard,direct_seller,S,3-5kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010300,HUB_F_RIVER,2026-04-03,South,South,standard,marketplace,L,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010301,HUB_F_RIVER,2026-04-03,East,Metro,economy,direct_seller,M,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010302,HUB_F_RIVER,2026-04-03,West,Metro,standard,enterprise,XS,0-1kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010303,HUB_F_RIVER,2026-04-03,South,Metro,standard,direct_seller,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010304,HUB_F_RIVER,2026-04-03,Metro,North,express,direct_seller,M,3-5kg,1,1,delivered_on_time,,3,TRUE,FALSE,TRUE,TRUE,FALSE
P0010305,HUB_F_RIVER,2026-04-03,Metro,Metro,standard,small_business,XS,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010306,HUB_F_RIVER,2026-04-03,South,North,standard,small_business,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010307,HUB_F_RIVER,2026-04-03,Metro,Metro,standard,direct_seller,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010308,HUB_F_RIVER,2026-04-03,West,West,economy,marketplace,S,5-10kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010309,HUB_F_RIVER,2026-04-03,North,East,economy,marketplace,M,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010310,HUB_F_RIVER,2026-04-03,River,Metro,express,marketplace,S,3-5kg,1,2,delivered_late,,1,FALSE,TRUE,FALSE,TRUE,FALSE
P0010311,HUB_F_RIVER,2026-04-04,West,West,economy,marketplace,S,5-10kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010312,HUB_F_RIVER,2026-04-04,River,North,standard,direct_seller,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010313,HUB_F_RIVER,2026-04-04,Metro,Remote,standard,small_business,L,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010314,HUB_F_RIVER,2026-04-04,River,South,standard,marketplace,S,0-1kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,FALSE
P0010315,HUB_F_RIVER,2026-04-04,West,North,economy,marketplace,L,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010316,HUB_F_RIVER,2026-04-04,River,West,economy,marketplace,M,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010317,HUB_F_RIVER,2026-04-04,Metro,West,standard,marketplace,L,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010318,HUB_F_RIVER,2026-04-04,River,East,express,direct_seller,M,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010319,HUB_F_RIVER,2026-04-04,North,River,economy,direct_seller,S,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010320,HUB_F_RIVER,2026-04-04,East,River,economy,direct_seller,L,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010321,HUB_F_RIVER,2026-04-04,West,Metro,express,marketplace,S,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010322,HUB_F_RIVER,2026-04-04,Metro,West,standard,marketplace,L,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010323,HUB_F_RIVER,2026-04-04,North,West,economy,marketplace,S,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010324,HUB_F_RIVER,2026-04-04,West,River,standard,marketplace,XL,1-3kg,2,2,failed,hub backlog,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010325,HUB_F_RIVER,2026-04-04,North,North,standard,direct_seller,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010326,HUB_F_RIVER,2026-04-04,South,North,standard,small_business,S,0-1kg,2,2,failed,customer not available,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010327,HUB_F_RIVER,2026-04-04,Metro,East,express,enterprise,M,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,TRUE,TRUE,FALSE
P0010328,HUB_F_RIVER,2026-04-04,River,East,standard,enterprise,M,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010329,HUB_F_RIVER,2026-04-04,West,North,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010330,HUB_F_RIVER,2026-04-04,West,South,standard,marketplace,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010331,HUB_F_RIVER,2026-04-04,East,River,economy,direct_seller,M,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010332,HUB_F_RIVER,2026-04-04,Metro,North,express,marketplace,M,5-10kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010333,HUB_F_RIVER,2026-04-04,South,South,express,enterprise,M,0-1kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,FALSE
P0010334,HUB_F_RIVER,2026-04-04,River,Metro,standard,small_business,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010335,HUB_F_RIVER,2026-04-04,River,Metro,express,marketplace,S,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010336,HUB_F_RIVER,2026-04-04,East,Metro,standard,marketplace,S,1-3kg,2,2,failed,customer not available,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010337,HUB_F_RIVER,2026-04-04,North,Metro,express,direct_seller,M,5-10kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010338,HUB_F_RIVER,2026-04-04,North,Metro,standard,marketplace,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010339,HUB_F_RIVER,2026-04-04,South,East,express,direct_seller,XS,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010340,HUB_F_RIVER,2026-04-04,North,River,standard,direct_seller,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010341,HUB_F_RIVER,2026-04-04,East,West,express,marketplace,S,1-3kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,FALSE
P0010342,HUB_F_RIVER,2026-04-04,Metro,Metro,standard,direct_seller,M,3-5kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010343,HUB_F_RIVER,2026-04-04,South,Metro,economy,direct_seller,M,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010344,HUB_F_RIVER,2026-04-04,North,Metro,standard,marketplace,S,10kg+,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010345,HUB_F_RIVER,2026-04-04,East,North,economy,marketplace,L,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010346,HUB_F_RIVER,2026-04-04,North,Metro,standard,marketplace,L,1-3kg,2,3,delivered_late,,1,FALSE,TRUE,FALSE,FALSE,FALSE
P0010347,HUB_F_RIVER,2026-04-05,South,East,standard,enterprise,S,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010348,HUB_F_RIVER,2026-04-05,South,South,standard,marketplace,S,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010349,HUB_F_RIVER,2026-04-05,North,Metro,standard,marketplace,S,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010350,HUB_F_RIVER,2026-04-05,South,West,economy,enterprise,S,5-10kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010351,HUB_F_RIVER,2026-04-05,River,North,express,small_business,XS,1-3kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,FALSE
P0010352,HUB_F_RIVER,2026-04-05,West,Metro,standard,marketplace,M,3-5kg,2,2,delivered_on_time,,3,TRUE,FALSE,TRUE,FALSE,FALSE
P0010353,HUB_F_RIVER,2026-04-05,North,River,standard,direct_seller,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010354,HUB_F_RIVER,2026-04-05,North,Metro,standard,marketplace,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010355,HUB_F_RIVER,2026-04-05,East,Metro,standard,small_business,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010356,HUB_F_RIVER,2026-04-05,East,Metro,standard,marketplace,S,0-1kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010357,HUB_F_RIVER,2026-04-05,South,Metro,standard,small_business,S,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010358,HUB_F_RIVER,2026-04-05,North,South,standard,small_business,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010359,HUB_F_RIVER,2026-04-05,East,Metro,express,direct_seller,S,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010360,HUB_F_RIVER,2026-04-05,River,Remote,express,small_business,XL,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010361,HUB_F_RIVER,2026-04-05,North,South,standard,enterprise,XL,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010362,HUB_F_RIVER,2026-04-05,South,West,economy,direct_seller,M,3-5kg,3,4,delivered_late,,1,FALSE,TRUE,FALSE,FALSE,FALSE
P0010363,HUB_F_RIVER,2026-04-05,Metro,North,standard,direct_seller,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010364,HUB_F_RIVER,2026-04-05,River,River,standard,marketplace,M,1-3kg,2,2,failed,customer not available,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010365,HUB_F_RIVER,2026-04-05,West,South,standard,small_business,L,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010366,HUB_F_RIVER,2026-04-05,South,West,standard,small_business,XS,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010367,HUB_F_RIVER,2026-04-05,South,Metro,standard,direct_seller,S,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010368,HUB_F_RIVER,2026-04-05,North,North,standard,marketplace,M,5-10kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010369,HUB_F_RIVER,2026-04-05,North,River,standard,marketplace,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010370,HUB_F_RIVER,2026-04-05,River,West,standard,enterprise,L,0-1kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010371,HUB_F_RIVER,2026-04-05,East,South,standard,marketplace,XS,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010372,HUB_F_RIVER,2026-04-05,East,Metro,standard,small_business,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010373,HUB_F_RIVER,2026-04-05,West,West,express,marketplace,L,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,FALSE
P0010374,HUB_F_RIVER,2026-04-05,North,Metro,economy,marketplace,M,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010375,HUB_F_RIVER,2026-04-05,South,Metro,economy,marketplace,S,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010376,HUB_F_RIVER,2026-04-05,Metro,North,standard,enterprise,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010377,HUB_F_RIVER,2026-04-05,South,Metro,economy,small_business,M,3-5kg,3,4,failed,customer not available,2,TRUE,TRUE,TRUE,TRUE,FALSE
P0010378,HUB_F_RIVER,2026-04-05,West,North,economy,marketplace,S,1-3kg,3,3,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,FALSE
P0010379,HUB_F_RIVER,2026-04-05,East,East,standard,small_business,XL,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010380,HUB_F_RIVER,2026-04-05,East,Metro,standard,marketplace,L,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,FALSE
P0010381,HUB_F_RIVER,2026-04-06,River,Remote,economy,marketplace,S,3-5kg,3,4,failed,rider capacity,1,FALSE,TRUE,TRUE,FALSE,TRUE
P0010382,HUB_F_RIVER,2026-04-06,Metro,Metro,express,enterprise,XS,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010383,HUB_F_RIVER,2026-04-06,West,South,standard,small_business,M,5-10kg,2,2,delivered_on_time,,3,TRUE,FALSE,TRUE,FALSE,TRUE
P0010384,HUB_F_RIVER,2026-04-06,East,South,standard,marketplace,L,1-3kg,2,3,delivered_late,,3,TRUE,TRUE,TRUE,FALSE,TRUE
P0010385,HUB_F_RIVER,2026-04-06,River,East,standard,marketplace,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010386,HUB_F_RIVER,2026-04-06,South,West,standard,small_business,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010387,HUB_F_RIVER,2026-04-06,River,Metro,express,direct_seller,XS,1-3kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0010388,HUB_F_RIVER,2026-04-06,River,Remote,standard,direct_seller,S,10kg+,2,3,delivered_late,,1,FALSE,TRUE,FALSE,FALSE,TRUE
P0010389,HUB_F_RIVER,2026-04-06,West,Metro,standard,marketplace,L,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010390,HUB_F_RIVER,2026-04-06,South,South,standard,small_business,XS,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010391,HUB_F_RIVER,2026-04-06,South,South,standard,direct_seller,L,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010392,HUB_F_RIVER,2026-04-06,South,West,standard,enterprise,XS,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010393,HUB_F_RIVER,2026-04-06,River,River,standard,marketplace,L,3-5kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0010394,HUB_F_RIVER,2026-04-06,North,Remote,standard,enterprise,XL,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0010395,HUB_F_RIVER,2026-04-06,River,Metro,standard,small_business,S,0-1kg,2,3,failed,customer not available,4,TRUE,FALSE,TRUE,FALSE,TRUE
P0010396,HUB_F_RIVER,2026-04-06,South,East,express,small_business,XS,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010397,HUB_F_RIVER,2026-04-06,North,North,economy,marketplace,S,0-1kg,3,3,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0010398,HUB_F_RIVER,2026-04-06,Metro,South,standard,marketplace,M,3-5kg,2,2,failed,customer not available,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0010399,HUB_F_RIVER,2026-04-06,East,South,standard,small_business,M,3-5kg,2,4,failed,hub backlog,3,TRUE,TRUE,TRUE,TRUE,TRUE
P0010400,HUB_F_RIVER,2026-04-06,Metro,West,express,marketplace,S,1-3kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0010401,HUB_F_RIVER,2026-04-06,South,South,economy,enterprise,M,0-1kg,3,4,failed,rider capacity,3,TRUE,FALSE,TRUE,FALSE,TRUE
P0010402,HUB_F_RIVER,2026-04-06,River,River,economy,enterprise,S,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010403,HUB_F_RIVER,2026-04-06,South,West,standard,enterprise,XS,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010404,HUB_F_RIVER,2026-04-06,West,North,express,marketplace,S,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010405,HUB_F_RIVER,2026-04-06,Metro,River,standard,marketplace,S,3-5kg,2,3,delivered_late,,2,TRUE,TRUE,TRUE,FALSE,TRUE
P0010406,HUB_F_RIVER,2026-04-06,West,Metro,standard,marketplace,L,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010407,HUB_F_RIVER,2026-04-06,Metro,South,economy,marketplace,S,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010408,HUB_F_RIVER,2026-04-06,Metro,Remote,express,direct_seller,M,5-10kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010409,HUB_F_RIVER,2026-04-06,East,East,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010410,HUB_F_RIVER,2026-04-06,South,Remote,economy,small_business,S,5-10kg,3,3,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0010411,HUB_F_RIVER,2026-04-06,East,South,standard,enterprise,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010412,HUB_F_RIVER,2026-04-06,North,West,economy,marketplace,M,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010413,HUB_F_RIVER,2026-04-06,West,Metro,economy,small_business,S,1-3kg,3,4,failed,hub backlog,3,TRUE,FALSE,TRUE,FALSE,TRUE
P0010414,HUB_F_RIVER,2026-04-06,West,East,express,enterprise,S,5-10kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010415,HUB_F_RIVER,2026-04-06,West,West,standard,marketplace,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010416,HUB_F_RIVER,2026-04-06,River,River,economy,small_business,M,0-1kg,3,4,delivered_late,,1,FALSE,TRUE,FALSE,FALSE,TRUE
P0010417,HUB_F_RIVER,2026-04-06,South,Metro,standard,enterprise,XS,10kg+,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0010418,HUB_F_RIVER,2026-04-06,East,Metro,standard,direct_seller,S,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010419,HUB_F_RIVER,2026-04-06,South,River,standard,marketplace,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010420,HUB_F_RIVER,2026-04-06,North,Metro,express,direct_seller,S,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010421,HUB_F_RIVER,2026-04-06,East,West,express,marketplace,M,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010422,HUB_F_RIVER,2026-04-06,South,North,economy,small_business,M,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010423,HUB_F_RIVER,2026-04-06,East,River,express,small_business,S,1-3kg,1,2,failed,customer not available,3,TRUE,FALSE,TRUE,TRUE,TRUE
P0010424,HUB_F_RIVER,2026-04-06,South,Remote,standard,direct_seller,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0010425,HUB_F_RIVER,2026-04-06,Metro,North,standard,marketplace,XL,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010426,HUB_F_RIVER,2026-04-06,River,Metro,standard,direct_seller,S,1-3kg,2,3,delivered_late,,1,FALSE,TRUE,TRUE,FALSE,TRUE
P0010427,HUB_F_RIVER,2026-04-06,North,East,standard,direct_seller,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010428,HUB_F_RIVER,2026-04-06,West,Metro,standard,small_business,XS,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0010429,HUB_F_RIVER,2026-04-06,River,East,standard,marketplace,L,0-1kg,2,3,delivered_late,,1,FALSE,TRUE,FALSE,TRUE,TRUE
P0010430,HUB_F_RIVER,2026-04-06,West,North,standard,marketplace,L,1-3kg,2,2,failed,bad address,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0010431,HUB_F_RIVER,2026-04-06,South,North,standard,marketplace,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0010432,HUB_F_RIVER,2026-04-06,West,Metro,express,marketplace,S,1-3kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
